Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
E,A,B,"[5, 3.3]","[-57, -62, -69, -72, -72, -89]","{0.865: [0.174, 0.409, 0.03, 0.44, 0.108, 0.679]}","{0.331: [0.5, 0.127, 0.104, 0.027, 0.133, 0.187]}","{0.305: [0.25, 0.151, 0.327, 0.1, 0.217, 0.236]}",4,"(4.2, 0.6)",2.816,0,"(3.0, 1.0)",3.048,1,"(3.3, 0.9)",2.941,2,"(3.6, 0.8)",2.865,3,"(3.9, 0.7)",2.823,4,"(4.2, 0.6)",2.816,5,"(4.5, 0.5)",2.844,6,"(4.8, 0.4)",2.907,7,"(5.1, 0.3)",3.002,8,"(5.4, 0.2)",3.126,9,"(5.7, 0.1)",3.276
E,B,D,"[5.5, 3]","[-63, -63, -64, -73, -78, -83]","{0.769: [0.087, 0.432, 0.045, 0.46, 0.2, 0.566]}","{0.49: [0.658, 0.113, 0.169, 0.014, 0.06, 0.107]}","{0.261: [0.1, 0.031, 0.229, 0.177, 0.258, 0.317]}",0,"(1.0, 3.0)",4.5,0,"(1.0, 3.0)",4.5,1,"(0.9, 3.3)",4.61,2,"(0.8, 3.6)",4.738,3,"(0.7, 3.9)",4.884,4,"(0.6, 4.2)",5.045,5,"(0.5, 4.5)",5.22,6,"(0.4, 4.8)",5.408,7,"(0.3, 5.1)",5.608,8,"(0.2, 5.4)",5.818,9,"(0.1, 5.7)",6.037
E,A,B,"[5.8, 2.4]","[-63, -66, -66, -67, -70, -73]","{0.522: [0.087, 0.5, 0.015, 0.34, 0.077, 0.377]}","{0.493: [0.658, 0.07, 0.143, 0.095, 0.157, 0.027]}","{0.194: [0.171, 0.096, 0.269, 0.163, 0.239, 0.014]}",7,"(5.1, 0.3)",2.214,0,"(3.0, 1.0)",3.13,1,"(3.3, 0.9)",2.915,2,"(3.6, 0.8)",2.72,3,"(3.9, 0.7)",2.55,4,"(4.2, 0.6)",2.408,5,"(4.5, 0.5)",2.302,6,"(4.8, 0.4)",2.236,7,"(5.1, 0.3)",2.214,8,"(5.4, 0.2)",2.236,9,"(5.7, 0.1)",2.302
E,A,C,"[2.3, 3.8]","[-47, -62, -65, -66, -66, -84]","{0.714: [0.319, 0.409, 0.03, 0.32, 0.015, 0.585]}","{0.37: [0.382, 0.151, 0.25, 0.175, 0.283, 0.167]}","{0.306: [0.453, 0.088, 0.085, 0.031, 0.015, 0.292]}",0,"(5.0, 3.0)",2.816,0,"(5.0, 3.0)",2.816,1,"(5.1, 3.3)",2.844,2,"(5.2, 3.6)",2.907,3,"(5.3, 3.9)",3.002,4,"(5.4, 4.2)",3.126,5,"(5.5, 4.5)",3.276,6,"(5.6, 4.8)",3.448,7,"(5.7, 5.1)",3.64,8,"(5.8, 5.4)",3.848,9,"(5.9, 5.7)",4.071
E,B,A,"[3.4, 3.8]","[-53, -59, -63, -68, -69, -73]","{0.45: [0.232, 0.341, 0.06, 0.36, 0.062, 0.377]}","{0.258: [0.303, 0.192, 0.212, 0.15, 0.25, 0.014]}","{0.255: [0.395, 0.169, 0.182, 0.081, 0.169, 0.027]}",0,"(3.0, 1.0)",2.828,0,"(3.0, 1.0)",2.828,1,"(2.7, 0.9)",2.983,2,"(2.4, 0.8)",3.162,3,"(2.1, 0.7)",3.362,4,"(1.8, 0.6)",3.578,5,"(1.5, 0.5)",3.808,6,"(1.2, 0.4)",4.05,7,"(0.9, 0.3)",4.301,8,"(0.6, 0.2)",4.561,9,"(0.3, 0.1)",4.827
E,B,A,"[2.8, 2.2]","[-53, -60, -60, -66, -71, -77]","{0.512: [0.232, 0.364, 0.104, 0.32, 0.092, 0.453]}","{0.263: [0.395, 0.155, 0.221, 0.108, 0.145, 0.027]}","{0.236: [0.303, 0.178, 0.154, 0.175, 0.228, 0.069]}",0,"(3.0, 1.0)",1.217,0,"(3.0, 1.0)",1.217,1,"(3.3, 0.9)",1.393,2,"(3.6, 0.8)",1.612,3,"(3.9, 0.7)",1.86,4,"(4.2, 0.6)",2.126,5,"(4.5, 0.5)",2.404,6,"(4.8, 0.4)",2.691,7,"(5.1, 0.3)",2.983,8,"(5.4, 0.2)",3.28,9,"(5.7, 0.1)",3.581
E,B,A,"[0.1, 5]","[-55, -57, -66, -66, -68, -85]","{0.597: [0.203, 0.295, 0.015, 0.32, 0.046, 0.604]}","{0.328: [0.276, 0.219, 0.269, 0.175, 0.261, 0.181]}","{0.322: [0.447, 0.197, 0.143, 0.108, 0.181, 0.133]}",5,"(1.5, 0.5)",4.713,0,"(3.0, 1.0)",4.941,1,"(2.7, 0.9)",4.855,2,"(2.4, 0.8)",4.789,3,"(2.1, 0.7)",4.742,4,"(1.8, 0.6)",4.717,5,"(1.5, 0.5)",4.713,6,"(1.2, 0.4)",4.73,7,"(0.9, 0.3)",4.768,8,"(0.6, 0.2)",4.826,9,"(0.3, 0.1)",4.904
E,B,D,"[0.2, 3.9]","[-67, -64, -64, -70, -76, -77]","{0.632: [0.763, 0.099, 0.169, 0.054, 0.084, 0.027]}","{0.604: [0.029, 0.455, 0.045, 0.4, 0.169, 0.453]}","{0.171: [0.043, 0.015, 0.229, 0.129, 0.226, 0.222]}",3,"(0.7, 3.9)",0.5,0,"(1.0, 3.0)",1.204,1,"(0.9, 3.3)",0.922,2,"(0.8, 3.6)",0.671,3,"(0.7, 3.9)",0.5,4,"(0.6, 4.2)",0.5,5,"(0.5, 4.5)",0.671,6,"(0.4, 4.8)",0.922,7,"(0.3, 5.1)",1.204,8,"(0.2, 5.4)",1.5,9,"(0.1, 5.7)",1.803
E,B,D,"[5.5, 3]","[-64, -62, -63, -73, -76, -84]","{0.759: [0.072, 0.409, 0.06, 0.46, 0.169, 0.585]}","{0.538: [0.684, 0.127, 0.182, 0.014, 0.084, 0.12]}","{0.26: [0.086, 0.046, 0.241, 0.177, 0.226, 0.333]}",0,"(1.0, 3.0)",4.5,0,"(1.0, 3.0)",4.5,1,"(0.9, 3.3)",4.61,2,"(0.8, 3.6)",4.738,3,"(0.7, 3.9)",4.884,4,"(0.6, 4.2)",5.045,5,"(0.5, 4.5)",5.22,6,"(0.4, 4.8)",5.408,7,"(0.3, 5.1)",5.608,8,"(0.2, 5.4)",5.818,9,"(0.1, 5.7)",6.037
E,D,C,"[1.05, 3.6]","[-49, -53, -55, -68, -76, -81]","{0.596: [0.29, 0.205, 0.179, 0.36, 0.169, 0.528]}","{0.38: [0.3, 0.185, 0.337, 0.097, 0.226, 0.286]}","{0.379: [0.43, 0.221, 0.225, 0.062, 0.169, 0.246]}",0,"(3.0, 5.0)",2.401,0,"(3.0, 5.0)",2.401,1,"(3.3, 5.1)",2.704,2,"(3.6, 5.2)",3.01,3,"(3.9, 5.3)",3.319,4,"(4.2, 5.4)",3.628,5,"(4.5, 5.5)",3.939,6,"(4.8, 5.6)",4.25,7,"(5.1, 5.7)",4.562,8,"(5.4, 5.8)",4.875,9,"(5.7, 5.9)",5.188
E,B,A,"[1.8, 3.2]","[-54, -59, -64, -64, -69, -72]","{0.375: [0.217, 0.341, 0.045, 0.28, 0.062, 0.358]}","{0.284: [0.421, 0.169, 0.169, 0.135, 0.169, 0.04]}","{0.276: [0.289, 0.192, 0.231, 0.2, 0.25, 0.0]}",0,"(3.0, 1.0)",2.506,0,"(3.0, 1.0)",2.506,1,"(3.3, 0.9)",2.746,2,"(3.6, 0.8)",3.0,3,"(3.9, 0.7)",3.265,4,"(4.2, 0.6)",3.538,5,"(4.5, 0.5)",3.818,6,"(4.8, 0.4)",4.104,7,"(5.1, 0.3)",4.393,8,"(5.4, 0.2)",4.686,9,"(5.7, 0.1)",4.982
E,A,C,"[3.4, 3]","[-32, -55, -58, -66, -72, -76]","{0.669: [0.536, 0.25, 0.134, 0.32, 0.108, 0.434]}","{0.505: [0.628, 0.191, 0.183, 0.031, 0.108, 0.169]}","{0.49: [0.579, 0.247, 0.115, 0.175, 0.217, 0.056]}",0,"(5.0, 3.0)",1.6,0,"(5.0, 3.0)",1.6,1,"(5.1, 2.7)",1.726,2,"(5.2, 2.4)",1.897,3,"(5.3, 2.1)",2.102,4,"(5.4, 1.8)",2.332,5,"(5.5, 1.5)",2.581,6,"(5.6, 1.2)",2.843,7,"(5.7, 0.9)",3.114,8,"(5.8, 0.6)",3.394,9,"(5.9, 0.3)",3.68
E,D,C,"[0.4, 1.7]","[-49, -65, -68, -71, -79, -98]","{1.255: [0.29, 0.477, 0.015, 0.42, 0.215, 0.849]}","{0.528: [0.3, 0.0, 0.181, 0.145, 0.274, 0.556]}","{0.505: [0.43, 0.044, 0.042, 0.109, 0.215, 0.508]}",0,"(3.0, 5.0)",4.201,0,"(3.0, 5.0)",4.201,1,"(3.3, 5.1)",4.469,2,"(3.6, 5.2)",4.742,3,"(3.9, 5.3)",5.021,4,"(4.2, 5.4)",5.304,5,"(4.5, 5.5)",5.59,6,"(4.8, 5.6)",5.88,7,"(5.1, 5.7)",6.172,8,"(5.4, 5.8)",6.466,9,"(5.7, 5.9)",6.762
E,B,A,"[5.8, 2.4]","[-62, -65, -67, -67, -70, -73]","{0.502: [0.101, 0.477, 0.0, 0.34, 0.077, 0.377]}","{0.458: [0.632, 0.085, 0.13, 0.095, 0.157, 0.027]}","{0.213: [0.184, 0.11, 0.288, 0.163, 0.239, 0.014]}",7,"(5.1, 0.3)",2.214,0,"(3.0, 1.0)",3.13,1,"(3.3, 0.9)",2.915,2,"(3.6, 0.8)",2.72,3,"(3.9, 0.7)",2.55,4,"(4.2, 0.6)",2.408,5,"(4.5, 0.5)",2.302,6,"(4.8, 0.4)",2.236,7,"(5.1, 0.3)",2.214,8,"(5.4, 0.2)",2.236,9,"(5.7, 0.1)",2.302
E,A,B,"[2.5, 0.2]","[-65, -74, -68, -69, -72, -74]","{0.781: [0.058, 0.682, 0.015, 0.38, 0.108, 0.396]}","{0.545: [0.711, 0.042, 0.117, 0.068, 0.133, 0.013]}","{0.183: [0.145, 0.014, 0.308, 0.138, 0.217, 0.028]}",0,"(3.0, 1.0)",0.943,0,"(3.0, 1.0)",0.943,1,"(3.3, 0.9)",1.063,2,"(3.6, 0.8)",1.253,3,"(3.9, 0.7)",1.487,4,"(4.2, 0.6)",1.746,5,"(4.5, 0.5)",2.022,6,"(4.8, 0.4)",2.309,7,"(5.1, 0.3)",2.602,8,"(5.4, 0.2)",2.9,9,"(5.7, 0.1)",3.202
E,D,C,"[1.05, 3.6]","[-48, -54, -56, -70, -74, -83]","{0.67: [0.304, 0.227, 0.164, 0.4, 0.138, 0.566]}","{0.389: [0.314, 0.169, 0.325, 0.129, 0.194, 0.317]}","{0.387: [0.442, 0.206, 0.211, 0.094, 0.138, 0.277]}",0,"(3.0, 5.0)",2.401,0,"(3.0, 5.0)",2.401,1,"(3.3, 5.1)",2.704,2,"(3.6, 5.2)",3.01,3,"(3.9, 5.3)",3.319,4,"(4.2, 5.4)",3.628,5,"(4.5, 5.5)",3.939,6,"(4.8, 5.6)",4.25,7,"(5.1, 5.7)",4.562,8,"(5.4, 5.8)",4.875,9,"(5.7, 5.9)",5.188
E,D,C,"[5.9, 1.6]","[-31, -66, -69, -74, -85, -92]","{1.422: [0.551, 0.5, 0.03, 0.48, 0.308, 0.736]}","{0.727: [0.557, 0.015, 0.169, 0.194, 0.371, 0.46]}","{0.703: [0.64, 0.029, 0.028, 0.156, 0.308, 0.415]}",5,"(4.5, 5.5)",4.144,0,"(3.0, 5.0)",4.469,1,"(3.3, 5.1)",4.36,2,"(3.6, 5.2)",4.272,3,"(3.9, 5.3)",4.206,4,"(4.2, 5.4)",4.163,5,"(4.5, 5.5)",4.144,6,"(4.8, 5.6)",4.148,7,"(5.1, 5.7)",4.177,8,"(5.4, 5.8)",4.23,9,"(5.7, 5.9)",4.305
E,C,A,"[5.1, 1.9]","[-52, -60, -65, -65, -70, -79]","{0.531: [0.246, 0.364, 0.03, 0.3, 0.077, 0.491]}","{0.295: [0.316, 0.178, 0.25, 0.188, 0.239, 0.097]}","{0.229: [0.395, 0.118, 0.085, 0.016, 0.077, 0.215]}",0,"(5.0, 3.0)",1.105,0,"(5.0, 3.0)",1.105,1,"(5.1, 3.3)",1.4,2,"(5.2, 3.6)",1.703,3,"(5.3, 3.9)",2.01,4,"(5.4, 4.2)",2.319,5,"(5.5, 4.5)",2.631,6,"(5.6, 4.8)",2.943,7,"(5.7, 5.1)",3.256,8,"(5.8, 5.4)",3.569,9,"(5.9, 5.7)",3.883
E,B,D,"[1.1, 1.1]","[-60, -73, -71, -75, -80, -80]","{1.017: [0.13, 0.659, 0.06, 0.5, 0.231, 0.509]}","{0.347: [0.579, 0.028, 0.078, 0.014, 0.036, 0.067]}","{0.257: [0.143, 0.123, 0.145, 0.21, 0.29, 0.27]}",0,"(1.0, 3.0)",1.903,0,"(1.0, 3.0)",1.903,1,"(0.9, 3.3)",2.209,2,"(0.8, 3.6)",2.518,3,"(0.7, 3.9)",2.828,4,"(0.6, 4.2)",3.14,5,"(0.5, 4.5)",3.453,6,"(0.4, 4.8)",3.766,7,"(0.3, 5.1)",4.079,8,"(0.2, 5.4)",4.393,9,"(0.1, 5.7)",4.707
E,D,B,"[1.1, 1.1]","[-62, -72, -75, -78, -81, -81]","{1.082: [0.101, 0.636, 0.119, 0.56, 0.246, 0.528]}","{0.41: [0.632, 0.014, 0.026, 0.054, 0.024, 0.08]}","{0.277: [0.114, 0.108, 0.096, 0.258, 0.306, 0.286]}",0,"(1.0, 3.0)",1.903,0,"(1.0, 3.0)",1.903,1,"(0.9, 3.3)",2.209,2,"(0.8, 3.6)",2.518,3,"(0.7, 3.9)",2.828,4,"(0.6, 4.2)",3.14,5,"(0.5, 4.5)",3.453,6,"(0.4, 4.8)",3.766,7,"(0.3, 5.1)",4.079,8,"(0.2, 5.4)",4.393,9,"(0.1, 5.7)",4.707
E,B,A,"[3.05, 4.3]","[-52, -53, -61, -62, -68, -81]","{0.45: [0.246, 0.205, 0.09, 0.24, 0.046, 0.528]}","{0.34: [0.316, 0.274, 0.173, 0.225, 0.261, 0.125]}","{0.308: [0.368, 0.254, 0.208, 0.162, 0.181, 0.08]}",0,"(3.0, 1.0)",3.3,0,"(3.0, 1.0)",3.3,1,"(2.7, 0.9)",3.418,2,"(2.4, 0.8)",3.56,3,"(2.1, 0.7)",3.723,4,"(1.8, 0.6)",3.905,5,"(1.5, 0.5)",4.104,6,"(1.2, 0.4)",4.317,7,"(0.9, 0.3)",4.541,8,"(0.6, 0.2)",4.776,9,"(0.3, 0.1)",5.02
E,A,C,"[0.3, 0.3]","[-46, -61, -71, -74, -73, -77]","{0.714: [0.333, 0.386, 0.06, 0.48, 0.123, 0.453]}","{0.37: [0.395, 0.164, 0.365, 0.075, 0.207, 0.069]}","{0.3: [0.465, 0.103, 0.0, 0.156, 0.123, 0.185]}",0,"(5.0, 3.0)",5.42,0,"(5.0, 3.0)",5.42,1,"(5.1, 3.3)",5.66,2,"(5.2, 3.6)",5.908,3,"(5.3, 3.9)",6.161,4,"(5.4, 4.2)",6.42,5,"(5.5, 4.5)",6.684,6,"(5.6, 4.8)",6.953,7,"(5.7, 5.1)",7.225,8,"(5.8, 5.4)",7.501,9,"(5.9, 5.7)",7.779
E,B,A,"[2.2, 3]","[-52, -61, -64, -67, -69, -73]","{0.474: [0.246, 0.386, 0.045, 0.34, 0.062, 0.377]}","{0.269: [0.316, 0.164, 0.231, 0.163, 0.25, 0.014]}","{0.223: [0.368, 0.141, 0.169, 0.095, 0.169, 0.027]}",0,"(3.0, 1.0)",2.154,0,"(3.0, 1.0)",2.154,1,"(2.7, 0.9)",2.159,2,"(2.4, 0.8)",2.209,3,"(2.1, 0.7)",2.302,4,"(1.8, 0.6)",2.433,5,"(1.5, 0.5)",2.596,6,"(1.2, 0.4)",2.786,7,"(0.9, 0.3)",2.997,8,"(0.6, 0.2)",3.225,9,"(0.3, 0.1)",3.467
E,B,A,"[5.9, 3.8]","[-54, -55, -68, -67, -70, -77]","{0.436: [0.217, 0.25, 0.015, 0.34, 0.077, 0.453]}","{0.329: [0.289, 0.247, 0.308, 0.163, 0.239, 0.069]}","{0.277: [0.421, 0.225, 0.117, 0.095, 0.157, 0.027]}",0,"(3.0, 1.0)",4.031,0,"(3.0, 1.0)",4.031,1,"(2.7, 0.9)",4.319,2,"(2.4, 0.8)",4.61,3,"(2.1, 0.7)",4.904,4,"(1.8, 0.6)",5.201,5,"(1.5, 0.5)",5.5,6,"(1.2, 0.4)",5.801,7,"(0.9, 0.3)",6.103,8,"(0.6, 0.2)",6.407,9,"(0.3, 0.1)",6.712
E,B,A,"[1.8, 4.8]","[-59, -68, -70, -72, -73, -73]","{0.671: [0.145, 0.545, 0.045, 0.44, 0.123, 0.377]}","{0.332: [0.553, 0.042, 0.091, 0.027, 0.12, 0.027]}","{0.228: [0.224, 0.068, 0.346, 0.1, 0.207, 0.014]}",0,"(3.0, 1.0)",3.985,0,"(3.0, 1.0)",3.985,1,"(3.3, 0.9)",4.179,2,"(3.6, 0.8)",4.386,3,"(3.9, 0.7)",4.607,4,"(4.2, 0.6)",4.837,5,"(4.5, 0.5)",5.077,6,"(4.8, 0.4)",5.325,7,"(5.1, 0.3)",5.58,8,"(5.4, 0.2)",5.841,9,"(5.7, 0.1)",6.107
E,B,A,"[1.8, 4.8]","[-59, -68, -69, -73, -73, -73]","{0.688: [0.145, 0.545, 0.03, 0.46, 0.123, 0.377]}","{0.334: [0.553, 0.042, 0.104, 0.014, 0.12, 0.027]}","{0.213: [0.224, 0.068, 0.327, 0.087, 0.207, 0.014]}",0,"(3.0, 1.0)",3.985,0,"(3.0, 1.0)",3.985,1,"(3.3, 0.9)",4.179,2,"(3.6, 0.8)",4.386,3,"(3.9, 0.7)",4.607,4,"(4.2, 0.6)",4.837,5,"(4.5, 0.5)",5.077,6,"(4.8, 0.4)",5.325,7,"(5.1, 0.3)",5.58,8,"(5.4, 0.2)",5.841,9,"(5.7, 0.1)",6.107
E,A,C,"[2.2, 3]","[-48, -65, -60, -66, -72, -71]","{0.561: [0.304, 0.477, 0.104, 0.32, 0.108, 0.34]}","{0.249: [0.368, 0.11, 0.154, 0.175, 0.217, 0.014]}","{0.242: [0.442, 0.044, 0.155, 0.031, 0.108, 0.092]}",0,"(5.0, 3.0)",2.8,0,"(5.0, 3.0)",2.8,1,"(5.1, 3.3)",2.915,2,"(5.2, 3.6)",3.059,3,"(5.3, 3.9)",3.228,4,"(5.4, 4.2)",3.418,5,"(5.5, 4.5)",3.625,6,"(5.6, 4.8)",3.847,7,"(5.7, 5.1)",4.082,8,"(5.8, 5.4)",4.327,9,"(5.9, 5.7)",4.58
E,B,A,"[2.8, 2.2]","[-52, -61, -59, -67, -70, -74]","{0.503: [0.246, 0.386, 0.119, 0.34, 0.077, 0.396]}","{0.244: [0.368, 0.141, 0.234, 0.095, 0.157, 0.013]}","{0.23: [0.316, 0.164, 0.135, 0.163, 0.239, 0.028]}",0,"(3.0, 1.0)",1.217,0,"(3.0, 1.0)",1.217,1,"(3.3, 0.9)",1.393,2,"(3.6, 0.8)",1.612,3,"(3.9, 0.7)",1.86,4,"(4.2, 0.6)",2.126,5,"(4.5, 0.5)",2.404,6,"(4.8, 0.4)",2.691,7,"(5.1, 0.3)",2.983,8,"(5.4, 0.2)",3.28,9,"(5.7, 0.1)",3.581
E,B,D,"[2.5, 5.5]","[-56, -60, -53, -64, -76, -76]","{0.506: [0.188, 0.364, 0.209, 0.28, 0.169, 0.434]}","{0.371: [0.474, 0.155, 0.312, 0.135, 0.084, 0.013]}","{0.27: [0.2, 0.077, 0.361, 0.032, 0.226, 0.206]}",6,"(0.4, 4.8)",2.214,0,"(1.0, 3.0)",2.915,1,"(0.9, 3.3)",2.72,2,"(0.8, 3.6)",2.55,3,"(0.7, 3.9)",2.408,4,"(0.6, 4.2)",2.302,5,"(0.5, 4.5)",2.236,6,"(0.4, 4.8)",2.214,7,"(0.3, 5.1)",2.236,8,"(0.2, 5.4)",2.302,9,"(0.1, 5.7)",2.408
E,B,A,"[4.5, 1.5]","[-60, -63, -66, -64, -75, -74]","{0.463: [0.13, 0.432, 0.015, 0.28, 0.154, 0.396]}","{0.395: [0.579, 0.113, 0.143, 0.135, 0.096, 0.013]}","{0.211: [0.211, 0.137, 0.269, 0.2, 0.185, 0.028]}",4,"(4.2, 0.6)",0.949,0,"(3.0, 1.0)",1.581,1,"(3.3, 0.9)",1.342,2,"(3.6, 0.8)",1.14,3,"(3.9, 0.7)",1.0,4,"(4.2, 0.6)",0.949,5,"(4.5, 0.5)",1.0,6,"(4.8, 0.4)",1.14,7,"(5.1, 0.3)",1.342,8,"(5.4, 0.2)",1.581,9,"(5.7, 0.1)",1.844
E,A,C,"[5.1, 1.9]","[-51, -60, -66, -65, -70, -80]","{0.555: [0.261, 0.364, 0.015, 0.3, 0.077, 0.509]}","{0.316: [0.329, 0.178, 0.269, 0.188, 0.239, 0.111]}","{0.244: [0.407, 0.118, 0.07, 0.016, 0.077, 0.231]}",0,"(5.0, 3.0)",1.105,0,"(5.0, 3.0)",1.105,1,"(5.1, 3.3)",1.4,2,"(5.2, 3.6)",1.703,3,"(5.3, 3.9)",2.01,4,"(5.4, 4.2)",2.319,5,"(5.5, 4.5)",2.631,6,"(5.6, 4.8)",2.943,7,"(5.7, 5.1)",3.256,8,"(5.8, 5.4)",3.569,9,"(5.9, 5.7)",3.883
E,B,D,"[5.9, 0.2]","[-61, -62, -73, -75, -79, -90]","{0.971: [0.116, 0.409, 0.09, 0.5, 0.215, 0.698]}","{0.427: [0.605, 0.127, 0.052, 0.014, 0.048, 0.2]}","{0.336: [0.129, 0.046, 0.12, 0.21, 0.274, 0.429]}",0,"(1.0, 3.0)",5.644,0,"(1.0, 3.0)",5.644,1,"(0.9, 3.3)",5.883,2,"(0.8, 3.6)",6.129,3,"(0.7, 3.9)",6.382,4,"(0.6, 4.2)",6.64,5,"(0.5, 4.5)",6.903,6,"(0.4, 4.8)",7.17,7,"(0.3, 5.1)",7.441,8,"(0.2, 5.4)",7.716,9,"(0.1, 5.7)",7.993
E,D,B,"[1.1, 1.1]","[-60, -73, -74, -77, -80, -80]","{1.066: [0.13, 0.659, 0.104, 0.54, 0.231, 0.509]}","{0.345: [0.579, 0.028, 0.039, 0.041, 0.036, 0.067]}","{0.263: [0.143, 0.123, 0.108, 0.242, 0.29, 0.27]}",0,"(1.0, 3.0)",1.903,0,"(1.0, 3.0)",1.903,1,"(0.9, 3.3)",2.209,2,"(0.8, 3.6)",2.518,3,"(0.7, 3.9)",2.828,4,"(0.6, 4.2)",3.14,5,"(0.5, 4.5)",3.453,6,"(0.4, 4.8)",3.766,7,"(0.3, 5.1)",4.079,8,"(0.2, 5.4)",4.393,9,"(0.1, 5.7)",4.707
E,D,B,"[1.1, 1.1]","[-61, -73, -75, -78, -80, -81]","{1.107: [0.116, 0.659, 0.119, 0.56, 0.231, 0.528]}","{0.378: [0.605, 0.028, 0.026, 0.054, 0.036, 0.08]}","{0.274: [0.129, 0.123, 0.096, 0.258, 0.29, 0.286]}",0,"(1.0, 3.0)",1.903,0,"(1.0, 3.0)",1.903,1,"(0.9, 3.3)",2.209,2,"(0.8, 3.6)",2.518,3,"(0.7, 3.9)",2.828,4,"(0.6, 4.2)",3.14,5,"(0.5, 4.5)",3.453,6,"(0.4, 4.8)",3.766,7,"(0.3, 5.1)",4.079,8,"(0.2, 5.4)",4.393,9,"(0.1, 5.7)",4.707
E,C,D,"[4.9, 5]","[-54, -55, -65, -74, -76, -79]","{0.61: [0.217, 0.25, 0.03, 0.48, 0.169, 0.491]}","{0.28: [0.372, 0.191, 0.085, 0.156, 0.169, 0.215]}","{0.277: [0.229, 0.154, 0.217, 0.194, 0.226, 0.254]}",0,"(3.0, 5.0)",1.9,0,"(3.0, 5.0)",1.9,1,"(2.7, 5.1)",2.202,2,"(2.4, 5.2)",2.508,3,"(2.1, 5.3)",2.816,4,"(1.8, 5.4)",3.126,5,"(1.5, 5.5)",3.437,6,"(1.2, 5.6)",3.748,7,"(0.9, 5.7)",4.061,8,"(0.6, 5.8)",4.374,9,"(0.3, 5.9)",4.687
E,D,B,"[1.1, 1.1]","[-61, -73, -75, -78, -80, -81]","{1.107: [0.116, 0.659, 0.119, 0.56, 0.231, 0.528]}","{0.378: [0.605, 0.028, 0.026, 0.054, 0.036, 0.08]}","{0.274: [0.129, 0.123, 0.096, 0.258, 0.29, 0.286]}",0,"(1.0, 3.0)",1.903,0,"(1.0, 3.0)",1.903,1,"(0.9, 3.3)",2.209,2,"(0.8, 3.6)",2.518,3,"(0.7, 3.9)",2.828,4,"(0.6, 4.2)",3.14,5,"(0.5, 4.5)",3.453,6,"(0.4, 4.8)",3.766,7,"(0.3, 5.1)",4.079,8,"(0.2, 5.4)",4.393,9,"(0.1, 5.7)",4.707
E,C,A,"[0.2, 5.8]","[-53, -61, -65, -63, -78, -75]","{0.484: [0.232, 0.386, 0.03, 0.26, 0.2, 0.415]}","{0.251: [0.303, 0.164, 0.25, 0.212, 0.152, 0.042]}","{0.229: [0.384, 0.103, 0.085, 0.016, 0.2, 0.154]}",4,"(5.4, 4.2)",5.441,0,"(5.0, 3.0)",5.557,1,"(5.1, 3.3)",5.501,2,"(5.2, 3.6)",5.463,3,"(5.3, 3.9)",5.442,4,"(5.4, 4.2)",5.441,5,"(5.5, 4.5)",5.457,6,"(5.6, 4.8)",5.492,7,"(5.7, 5.1)",5.544,8,"(5.8, 5.4)",5.614,9,"(5.9, 5.7)",5.701
E,A,C,"[3.8, 5.6]","[-46, -47, -67, -67, -72, -75]","{0.442: [0.395, 0.356, 0.288, 0.163, 0.217, 0.042]}","{0.416: [0.333, 0.068, 0.0, 0.34, 0.108, 0.415]}","{0.352: [0.465, 0.309, 0.056, 0.047, 0.108, 0.154]}",7,"(5.7, 5.1)",1.965,0,"(5.0, 3.0)",2.864,1,"(5.1, 3.3)",2.642,2,"(5.2, 3.6)",2.441,3,"(5.3, 3.9)",2.267,4,"(5.4, 4.2)",2.126,5,"(5.5, 4.5)",2.025,6,"(5.6, 4.8)",1.97,7,"(5.7, 5.1)",1.965,8,"(5.8, 5.4)",2.01,9,"(5.9, 5.7)",2.102
E,A,B,"[2.5, 0.2]","[-65, -74, -68, -69, -72, -74]","{0.781: [0.058, 0.682, 0.015, 0.38, 0.108, 0.396]}","{0.545: [0.711, 0.042, 0.117, 0.068, 0.133, 0.013]}","{0.183: [0.145, 0.014, 0.308, 0.138, 0.217, 0.028]}",0,"(3.0, 1.0)",0.943,0,"(3.0, 1.0)",0.943,1,"(3.3, 0.9)",1.063,2,"(3.6, 0.8)",1.253,3,"(3.9, 0.7)",1.487,4,"(4.2, 0.6)",1.746,5,"(4.5, 0.5)",2.022,6,"(4.8, 0.4)",2.309,7,"(5.1, 0.3)",2.602,8,"(5.4, 0.2)",2.9,9,"(5.7, 0.1)",3.202
