Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
A,E,C,"[0.4, 1.7]","[-49, -64, -68, -71, -81, -98]","{0.547: [0.3, 0.015, 0.181, 0.145, 0.306, 0.556]}","{1.249: [0.29, 0.455, 0.015, 0.42, 0.246, 0.849]}","{0.205: [0.289, 0.099, 0.117, 0.041, 0.024, 0.307]}",5,"(0.5, 1.5)",0.224,0,"(1.0, 3.0)",1.432,1,"(0.9, 2.7)",1.118,2,"(0.8, 2.4)",0.806,3,"(0.7, 2.1)",0.5,4,"(0.6, 1.8)",0.224,5,"(0.5, 1.5)",0.224,6,"(0.4, 1.2)",0.5,7,"(0.3, 0.9)",0.806,8,"(0.2, 0.6)",1.118,9,"(0.1, 0.3)",1.432
B,D,E,"[4.5, 1.5]","[-60, -63, -66, -67, -75, -75]","{0.151: [0.302, 0.074, 0.07, 0.047, 0.154, 0.154]}","{0.199: [0.211, 0.137, 0.269, 0.163, 0.185, 0.042]}","{0.516: [0.13, 0.432, 0.015, 0.34, 0.154, 0.415]}",2,"(4.6, 3.0)",1.503,0,"(5.0, 3.0)",1.581,1,"(4.8, 3.0)",1.53,2,"(4.6, 3.0)",1.503,3,"(4.4, 3.0)",1.503,4,"(4.2, 3.0)",1.53,5,"(4.0, 3.0)",1.581,6,"(3.8, 3.0)",1.655,7,"(3.6, 3.0)",1.749,8,"(3.4, 3.0)",1.86,9,"(3.2, 3.0)",1.985
D,C,E,"[3, 1.95]","[-58, -65, -65, -65, -69, -70]","{0.228: [0.237, 0.11, 0.25, 0.188, 0.25, 0.028]}","{0.356: [0.526, 0.085, 0.156, 0.122, 0.169, 0.067]}","{0.451: [0.159, 0.477, 0.03, 0.3, 0.062, 0.321]}",5,"(3.0, 2.0)",0.05,0,"(3.0, 1.0)",0.95,1,"(3.0, 1.2)",0.75,2,"(3.0, 1.4)",0.55,3,"(3.0, 1.6)",0.35,4,"(3.0, 1.8)",0.15,5,"(3.0, 2.0)",0.05,6,"(3.0, 2.2)",0.25,7,"(3.0, 2.4)",0.45,8,"(3.0, 2.6)",0.65,9,"(3.0, 2.8)",0.85
B,A,E,"[2.3, 3.8]","[-48, -62, -65, -66, -66, -88]","{0.336: [0.442, 0.088, 0.085, 0.031, 0.015, 0.354]}","{0.314: [0.314, 0.046, 0.217, 0.065, 0.065, 0.397]}","{0.798: [0.304, 0.409, 0.03, 0.32, 0.015, 0.66]}",6,"(3.0, 3.8)",0.7,0,"(3.0, 5.0)",1.389,1,"(3.0, 4.8)",1.221,2,"(3.0, 4.6)",1.063,3,"(3.0, 4.4)",0.922,4,"(3.0, 4.2)",0.806,5,"(3.0, 4.0)",0.728,6,"(3.0, 3.8)",0.7,7,"(3.0, 3.6)",0.728,8,"(3.0, 3.4)",0.806,9,"(3.0, 3.2)",0.922
B,E,A,"[0.2, 5.8]","[-54, -61, -63, -62, -76, -76]","{0.221: [0.372, 0.103, 0.113, 0.031, 0.169, 0.169]}","{0.475: [0.217, 0.386, 0.06, 0.24, 0.169, 0.434]}","{0.207: [0.229, 0.062, 0.241, 0.0, 0.226, 0.206]}",9,"(0.3, 5.9)",0.141,0,"(3.0, 5.0)",2.912,1,"(2.7, 5.1)",2.596,2,"(2.4, 5.2)",2.28,3,"(2.1, 5.3)",1.965,4,"(1.8, 5.4)",1.649,5,"(1.5, 5.5)",1.334,6,"(1.2, 5.6)",1.02,7,"(0.9, 5.7)",0.707,8,"(0.6, 5.8)",0.4,9,"(0.3, 5.9)",0.141
D,C,E,"[1.85, 1.7]","[-55, -60, -65, -68, -78, -84]","{0.243: [0.276, 0.178, 0.25, 0.15, 0.152, 0.167]}","{0.273: [0.447, 0.155, 0.156, 0.081, 0.06, 0.12]}","{0.686: [0.203, 0.364, 0.03, 0.36, 0.2, 0.585]}",3,"(3.0, 1.6)",1.154,0,"(3.0, 1.0)",1.346,1,"(3.0, 1.2)",1.254,2,"(3.0, 1.4)",1.188,3,"(3.0, 1.6)",1.154,4,"(3.0, 1.8)",1.154,5,"(3.0, 2.0)",1.188,6,"(3.0, 2.2)",1.254,7,"(3.0, 2.4)",1.346,8,"(3.0, 2.6)",1.46,9,"(3.0, 2.8)",1.591
C,A,E,"[1.05, 3.6]","[-48, -54, -56, -70, -74, -83]","{0.227: [0.263, 0.239, 0.273, 0.054, 0.108, 0.107]}","{0.389: [0.314, 0.169, 0.325, 0.129, 0.194, 0.317]}","{0.67: [0.304, 0.227, 0.164, 0.4, 0.138, 0.566]}",0,"(1.0, 3.0)",0.602,0,"(1.0, 3.0)",0.602,1,"(1.2, 3.0)",0.618,2,"(1.4, 3.0)",0.695,3,"(1.6, 3.0)",0.814,4,"(1.8, 3.0)",0.96,5,"(2.0, 3.0)",1.124,6,"(2.2, 3.0)",1.297,7,"(2.4, 3.0)",1.477,8,"(2.6, 3.0)",1.662,9,"(2.8, 3.0)",1.85
C,A,E,"[1.8, 3.2]","[-54, -59, -64, -64, -68, -72]","{0.288: [0.421, 0.169, 0.169, 0.135, 0.181, 0.04]}","{0.142: [0.229, 0.092, 0.229, 0.032, 0.097, 0.143]}","{0.373: [0.217, 0.341, 0.045, 0.28, 0.046, 0.358]}",4,"(1.8, 3.0)",0.2,0,"(1.0, 3.0)",0.825,1,"(1.2, 3.0)",0.632,2,"(1.4, 3.0)",0.447,3,"(1.6, 3.0)",0.283,4,"(1.8, 3.0)",0.2,5,"(2.0, 3.0)",0.283,6,"(2.2, 3.0)",0.447,7,"(2.4, 3.0)",0.632,8,"(2.6, 3.0)",0.825,9,"(2.8, 3.0)",1.02
B,A,E,"[1.8, 4.8]","[-59, -68, -69, -73, -73, -73]","{0.15: [0.314, 0.0, 0.028, 0.141, 0.123, 0.123]}","{0.143: [0.157, 0.046, 0.169, 0.177, 0.177, 0.159]}","{0.688: [0.145, 0.545, 0.03, 0.46, 0.123, 0.377]}",1,"(3.0, 4.8)",1.2,0,"(3.0, 5.0)",1.217,1,"(3.0, 4.8)",1.2,2,"(3.0, 4.6)",1.217,3,"(3.0, 4.4)",1.265,4,"(3.0, 4.2)",1.342,5,"(3.0, 4.0)",1.442,6,"(3.0, 3.8)",1.562,7,"(3.0, 3.6)",1.697,8,"(3.0, 3.4)",1.844,9,"(3.0, 3.2)",2.0
D,E,B,"[4.9, 4.2]","[-58, -58, -58, -69, -72, -76]","{0.18: [0.237, 0.205, 0.115, 0.138, 0.217, 0.056]}","{0.488: [0.159, 0.318, 0.134, 0.38, 0.108, 0.434]}","{0.208: [0.326, 0.147, 0.183, 0.078, 0.108, 0.169]}",3,"(5.3, 3.9)",0.5,0,"(5.0, 3.0)",1.204,1,"(5.1, 3.3)",0.922,2,"(5.2, 3.6)",0.671,3,"(5.3, 3.9)",0.5,4,"(5.4, 4.2)",0.5,5,"(5.5, 4.5)",0.671,6,"(5.6, 4.8)",0.922,7,"(5.7, 5.1)",1.204,8,"(5.8, 5.4)",1.5,9,"(5.9, 5.7)",1.803
C,A,E,"[1.8, 3.9]","[-48, -56, -65, -66, -67, -72]","{0.189: [0.263, 0.211, 0.156, 0.108, 0.193, 0.04]}","{0.196: [0.314, 0.138, 0.217, 0.065, 0.081, 0.143]}","{0.399: [0.304, 0.273, 0.03, 0.32, 0.031, 0.358]}",4,"(1.8, 3.0)",0.9,0,"(1.0, 3.0)",1.204,1,"(1.2, 3.0)",1.082,2,"(1.4, 3.0)",0.985,3,"(1.6, 3.0)",0.922,4,"(1.8, 3.0)",0.9,5,"(2.0, 3.0)",0.922,6,"(2.2, 3.0)",0.985,7,"(2.4, 3.0)",1.082,8,"(2.6, 3.0)",1.204,9,"(2.8, 3.0)",1.345
A,B,E,"[3.05, 4.3]","[-53, -52, -61, -61, -66, -81]","{0.255: [0.243, 0.2, 0.265, 0.016, 0.065, 0.286]}","{0.285: [0.384, 0.235, 0.141, 0.047, 0.015, 0.246]}","{0.422: [0.232, 0.182, 0.09, 0.22, 0.015, 0.528]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
D,E,C,"[1.1, 1.1]","[-62, -72, -75, -78, -81, -81]","{0.26: [0.184, 0.014, 0.442, 0.025, 0.12, 0.125]}","{1.082: [0.101, 0.636, 0.119, 0.56, 0.246, 0.528]}","{0.41: [0.632, 0.014, 0.026, 0.054, 0.024, 0.08]}",6,"(1.2, 0.4)",0.707,0,"(3.0, 1.0)",1.903,1,"(2.7, 0.9)",1.612,2,"(2.4, 0.8)",1.334,3,"(2.1, 0.7)",1.077,4,"(1.8, 0.6)",0.86,5,"(1.5, 0.5)",0.721,6,"(1.2, 0.4)",0.707,7,"(0.9, 0.3)",0.825,8,"(0.6, 0.2)",1.03,9,"(0.3, 0.1)",1.281
D,B,E,"[3.4, 3]","[-32, -55, -56, -65, -70, -76]","{0.497: [0.579, 0.247, 0.077, 0.188, 0.239, 0.056]}","{0.51: [0.628, 0.191, 0.211, 0.016, 0.077, 0.169]}","{0.66: [0.536, 0.25, 0.164, 0.3, 0.077, 0.434]}",8,"(3.4, 3.0)",0.0,0,"(5.0, 3.0)",1.6,1,"(4.8, 3.0)",1.4,2,"(4.6, 3.0)",1.2,3,"(4.4, 3.0)",1.0,4,"(4.2, 3.0)",0.8,5,"(4.0, 3.0)",0.6,6,"(3.8, 3.0)",0.4,7,"(3.6, 3.0)",0.2,8,"(3.4, 3.0)",0.0,9,"(3.2, 3.0)",0.2
D,E,B,"[5.5, 5.4]","[-52, -64, -67, -74, -78, -81]","{0.243: [0.316, 0.123, 0.288, 0.075, 0.152, 0.125]}","{0.817: [0.246, 0.455, 0.0, 0.48, 0.2, 0.528]}","{0.287: [0.395, 0.059, 0.056, 0.156, 0.2, 0.246]}",8,"(5.8, 5.4)",0.3,0,"(5.0, 3.0)",2.452,1,"(5.1, 3.3)",2.138,2,"(5.2, 3.6)",1.825,3,"(5.3, 3.9)",1.513,4,"(5.4, 4.2)",1.204,5,"(5.5, 4.5)",0.9,6,"(5.6, 4.8)",0.608,7,"(5.7, 5.1)",0.361,8,"(5.8, 5.4)",0.3,9,"(5.9, 5.7)",0.5
A,B,E,"[3.4, 3.8]","[-52, -57, -62, -66, -65, -74]","{0.182: [0.257, 0.123, 0.253, 0.065, 0.048, 0.175]}","{0.218: [0.395, 0.162, 0.127, 0.031, 0.0, 0.138]}","{0.413: [0.246, 0.295, 0.075, 0.32, 0.0, 0.396]}",6,"(3.0, 3.8)",0.4,0,"(3.0, 5.0)",1.265,1,"(3.0, 4.8)",1.077,2,"(3.0, 4.6)",0.894,3,"(3.0, 4.4)",0.721,4,"(3.0, 4.2)",0.566,5,"(3.0, 4.0)",0.447,6,"(3.0, 3.8)",0.4,7,"(3.0, 3.6)",0.447,8,"(3.0, 3.4)",0.566,9,"(3.0, 3.2)",0.721
A,B,E,"[3.7, 4.9]","[-52, -57, -60, -68, -75, -75]","{0.247: [0.257, 0.123, 0.277, 0.097, 0.21, 0.19]}","{0.258: [0.395, 0.162, 0.155, 0.062, 0.154, 0.154]}","{0.485: [0.246, 0.295, 0.104, 0.36, 0.154, 0.415]}",0,"(3.0, 5.0)",0.707,0,"(3.0, 5.0)",0.707,1,"(3.0, 4.8)",0.707,2,"(3.0, 4.6)",0.762,3,"(3.0, 4.4)",0.86,4,"(3.0, 4.2)",0.99,5,"(3.0, 4.0)",1.14,6,"(3.0, 3.8)",1.304,7,"(3.0, 3.6)",1.476,8,"(3.0, 3.4)",1.655,9,"(3.0, 3.2)",1.838
A,B,E,"[3.05, 4.3]","[-52, -52, -60, -62, -68, -81]","{0.274: [0.257, 0.2, 0.277, 0.0, 0.097, 0.286]}","{0.299: [0.395, 0.235, 0.155, 0.031, 0.046, 0.246]}","{0.444: [0.246, 0.182, 0.104, 0.24, 0.046, 0.528]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
B,A,E,"[1.8, 4.8]","[-56, -75, -65, -73, -69, -72]","{0.176: [0.349, 0.103, 0.085, 0.141, 0.062, 0.108]}","{0.175: [0.2, 0.154, 0.217, 0.177, 0.113, 0.143]}","{0.877: [0.188, 0.705, 0.03, 0.46, 0.062, 0.358]}",1,"(3.0, 4.8)",1.2,0,"(3.0, 5.0)",1.217,1,"(3.0, 4.8)",1.2,2,"(3.0, 4.6)",1.217,3,"(3.0, 4.4)",1.265,4,"(3.0, 4.2)",1.342,5,"(3.0, 4.0)",1.442,6,"(3.0, 3.8)",1.562,7,"(3.0, 3.6)",1.697,8,"(3.0, 3.4)",1.844,9,"(3.0, 3.2)",2.0
D,E,C,"[1.1, 1.1]","[-61, -72, -75, -78, -81, -81]","{0.265: [0.197, 0.014, 0.442, 0.025, 0.12, 0.125]}","{1.085: [0.116, 0.636, 0.119, 0.56, 0.246, 0.528]}","{0.377: [0.605, 0.014, 0.026, 0.054, 0.024, 0.08]}",6,"(1.2, 0.4)",0.707,0,"(3.0, 1.0)",1.903,1,"(2.7, 0.9)",1.612,2,"(2.4, 0.8)",1.334,3,"(2.1, 0.7)",1.077,4,"(1.8, 0.6)",0.86,5,"(1.5, 0.5)",0.721,6,"(1.2, 0.4)",0.707,7,"(0.9, 0.3)",0.825,8,"(0.6, 0.2)",1.03,9,"(0.3, 0.1)",1.281
B,A,E,"[1.8, 4.8]","[-58, -69, -68, -73, -73, -72]","{0.155: [0.326, 0.015, 0.042, 0.141, 0.123, 0.108]}","{0.148: [0.171, 0.062, 0.181, 0.177, 0.177, 0.143]}","{0.703: [0.159, 0.568, 0.015, 0.46, 0.123, 0.358]}",1,"(3.0, 4.8)",1.2,0,"(3.0, 5.0)",1.217,1,"(3.0, 4.8)",1.2,2,"(3.0, 4.6)",1.217,3,"(3.0, 4.4)",1.265,4,"(3.0, 4.2)",1.342,5,"(3.0, 4.0)",1.442,6,"(3.0, 3.8)",1.562,7,"(3.0, 3.6)",1.697,8,"(3.0, 3.4)",1.844,9,"(3.0, 3.2)",2.0
D,E,C,"[1.1, 1.1]","[-60, -73, -73, -75, -80, -80]","{0.241: [0.211, 0.0, 0.404, 0.062, 0.13, 0.111]}","{1.021: [0.13, 0.659, 0.09, 0.5, 0.231, 0.509]}","{0.344: [0.579, 0.028, 0.052, 0.014, 0.036, 0.067]}",6,"(1.2, 0.4)",0.707,0,"(3.0, 1.0)",1.903,1,"(2.7, 0.9)",1.612,2,"(2.4, 0.8)",1.334,3,"(2.1, 0.7)",1.077,4,"(1.8, 0.6)",0.86,5,"(1.5, 0.5)",0.721,6,"(1.2, 0.4)",0.707,7,"(0.9, 0.3)",0.825,8,"(0.6, 0.2)",1.03,9,"(0.3, 0.1)",1.281
D,E,B,"[4.9, 4.2]","[-56, -59, -59, -70, -71, -75]","{0.194: [0.263, 0.192, 0.135, 0.125, 0.228, 0.042]}","{0.505: [0.188, 0.341, 0.119, 0.4, 0.092, 0.415]}","{0.209: [0.349, 0.132, 0.169, 0.094, 0.092, 0.154]}",3,"(5.3, 3.9)",0.5,0,"(5.0, 3.0)",1.204,1,"(5.1, 3.3)",0.922,2,"(5.2, 3.6)",0.671,3,"(5.3, 3.9)",0.5,4,"(5.4, 4.2)",0.5,5,"(5.5, 4.5)",0.671,6,"(5.6, 4.8)",0.922,7,"(5.7, 5.1)",1.204,8,"(5.8, 5.4)",1.5,9,"(5.9, 5.7)",1.803
A,E,B,"[4.4, 5.6]","[-46, -47, -61, -69, -72, -75]","{0.34: [0.343, 0.277, 0.265, 0.113, 0.161, 0.19]}","{0.452: [0.333, 0.068, 0.09, 0.38, 0.108, 0.415]}","{0.373: [0.465, 0.309, 0.141, 0.078, 0.108, 0.154]}",5,"(4.5, 5.5)",0.141,0,"(3.0, 5.0)",1.523,1,"(3.3, 5.1)",1.208,2,"(3.6, 5.2)",0.894,3,"(3.9, 5.3)",0.583,4,"(4.2, 5.4)",0.283,5,"(4.5, 5.5)",0.141,6,"(4.8, 5.6)",0.4,7,"(5.1, 5.7)",0.707,8,"(5.4, 5.8)",1.02,9,"(5.7, 5.9)",1.334
D,E,B,"[4.9, 4.2]","[-58, -58, -58, -70, -73, -76]","{0.173: [0.237, 0.205, 0.115, 0.125, 0.207, 0.056]}","{0.507: [0.159, 0.318, 0.134, 0.4, 0.123, 0.434]}","{0.214: [0.326, 0.147, 0.183, 0.094, 0.123, 0.169]}",3,"(5.3, 3.9)",0.5,0,"(5.0, 3.0)",1.204,1,"(5.1, 3.3)",0.922,2,"(5.2, 3.6)",0.671,3,"(5.3, 3.9)",0.5,4,"(5.4, 4.2)",0.5,5,"(5.5, 4.5)",0.671,6,"(5.6, 4.8)",0.922,7,"(5.7, 5.1)",1.204,8,"(5.8, 5.4)",1.5,9,"(5.9, 5.7)",1.803
C,A,E,"[1.8, 3.2]","[-54, -59, -64, -64, -69, -72]","{0.284: [0.421, 0.169, 0.169, 0.135, 0.169, 0.04]}","{0.146: [0.229, 0.092, 0.229, 0.032, 0.113, 0.143]}","{0.375: [0.217, 0.341, 0.045, 0.28, 0.062, 0.358]}",4,"(1.8, 3.0)",0.2,0,"(1.0, 3.0)",0.825,1,"(1.2, 3.0)",0.632,2,"(1.4, 3.0)",0.447,3,"(1.6, 3.0)",0.283,4,"(1.8, 3.0)",0.2,5,"(2.0, 3.0)",0.283,6,"(2.2, 3.0)",0.447,7,"(2.4, 3.0)",0.632,8,"(2.6, 3.0)",0.825,9,"(2.8, 3.0)",1.02
D,B,E,"[5, 3.3]","[-57, -62, -69, -72, -72, -89]","{0.305: [0.25, 0.151, 0.327, 0.1, 0.217, 0.236]}","{0.287: [0.337, 0.088, 0.028, 0.125, 0.108, 0.369]}","{0.865: [0.174, 0.409, 0.03, 0.44, 0.108, 0.679]}",0,"(5.0, 3.0)",0.3,0,"(5.0, 3.0)",0.3,1,"(4.8, 3.0)",0.361,2,"(4.6, 3.0)",0.5,3,"(4.4, 3.0)",0.671,4,"(4.2, 3.0)",0.854,5,"(4.0, 3.0)",1.044,6,"(3.8, 3.0)",1.237,7,"(3.6, 3.0)",1.432,8,"(3.4, 3.0)",1.628,9,"(3.2, 3.0)",1.825
D,B,E,"[5.5, 3]","[-63, -63, -64, -73, -78, -83]","{0.155: [0.171, 0.137, 0.231, 0.087, 0.152, 0.153]}","{0.223: [0.267, 0.074, 0.099, 0.141, 0.2, 0.277]}","{0.769: [0.087, 0.432, 0.045, 0.46, 0.2, 0.566]}",0,"(5.0, 3.0)",0.5,0,"(5.0, 3.0)",0.5,1,"(4.8, 3.0)",0.7,2,"(4.6, 3.0)",0.9,3,"(4.4, 3.0)",1.1,4,"(4.2, 3.0)",1.3,5,"(4.0, 3.0)",1.5,6,"(3.8, 3.0)",1.7,7,"(3.6, 3.0)",1.9,8,"(3.4, 3.0)",2.1,9,"(3.2, 3.0)",2.3
B,E,D,"[5.8, 2.4]","[-63, -66, -66, -67, -70, -73]","{0.1: [0.267, 0.029, 0.07, 0.047, 0.077, 0.123]}","{0.522: [0.087, 0.5, 0.015, 0.34, 0.077, 0.377]}","{0.194: [0.171, 0.096, 0.269, 0.163, 0.239, 0.014]}",3,"(5.3, 2.1)",0.583,0,"(5.0, 3.0)",1.0,1,"(5.1, 2.7)",0.762,2,"(5.2, 2.4)",0.6,3,"(5.3, 2.1)",0.583,4,"(5.4, 1.8)",0.721,5,"(5.5, 1.5)",0.949,6,"(5.6, 1.2)",1.217,7,"(5.7, 0.9)",1.503,8,"(5.8, 0.6)",1.8,9,"(5.9, 0.3)",2.102
B,A,E,"[2.3, 3.8]","[-47, -62, -65, -66, -66, -84]","{0.306: [0.453, 0.088, 0.085, 0.031, 0.015, 0.292]}","{0.276: [0.329, 0.046, 0.217, 0.065, 0.065, 0.333]}","{0.714: [0.319, 0.409, 0.03, 0.32, 0.015, 0.585]}",6,"(3.0, 3.8)",0.7,0,"(3.0, 5.0)",1.389,1,"(3.0, 4.8)",1.221,2,"(3.0, 4.6)",1.063,3,"(3.0, 4.4)",0.922,4,"(3.0, 4.2)",0.806,5,"(3.0, 4.0)",0.728,6,"(3.0, 3.8)",0.7,7,"(3.0, 3.6)",0.728,8,"(3.0, 3.4)",0.806,9,"(3.0, 3.2)",0.922
A,B,E,"[3.4, 3.8]","[-53, -59, -63, -68, -69, -73]","{0.172: [0.243, 0.092, 0.241, 0.097, 0.113, 0.159]}","{0.2: [0.384, 0.132, 0.113, 0.062, 0.062, 0.123]}","{0.45: [0.232, 0.341, 0.06, 0.36, 0.062, 0.377]}",6,"(3.0, 3.8)",0.4,0,"(3.0, 5.0)",1.265,1,"(3.0, 4.8)",1.077,2,"(3.0, 4.6)",0.894,3,"(3.0, 4.4)",0.721,4,"(3.0, 4.2)",0.566,5,"(3.0, 4.0)",0.447,6,"(3.0, 3.8)",0.4,7,"(3.0, 3.6)",0.447,8,"(3.0, 3.4)",0.566,9,"(3.0, 3.2)",0.721
D,C,E,"[2.8, 2.2]","[-53, -60, -60, -66, -71, -77]","{0.236: [0.303, 0.178, 0.154, 0.175, 0.228, 0.069]}","{0.263: [0.395, 0.155, 0.221, 0.108, 0.145, 0.027]}","{0.512: [0.232, 0.364, 0.104, 0.32, 0.092, 0.453]}",6,"(3.0, 2.2)",0.2,0,"(3.0, 1.0)",1.217,1,"(3.0, 1.2)",1.02,2,"(3.0, 1.4)",0.825,3,"(3.0, 1.6)",0.632,4,"(3.0, 1.8)",0.447,5,"(3.0, 2.0)",0.283,6,"(3.0, 2.2)",0.2,7,"(3.0, 2.4)",0.283,8,"(3.0, 2.6)",0.447,9,"(3.0, 2.8)",0.632
C,E,A,"[0.1, 5]","[-55, -57, -66, -66, -68, -85]","{0.322: [0.447, 0.197, 0.143, 0.108, 0.181, 0.133]}","{0.597: [0.203, 0.295, 0.015, 0.32, 0.046, 0.604]}","{0.238: [0.214, 0.123, 0.205, 0.065, 0.097, 0.349]}",7,"(0.3, 5.1)",0.224,0,"(1.0, 3.0)",2.193,1,"(0.9, 3.3)",1.879,2,"(0.8, 3.6)",1.565,3,"(0.7, 3.9)",1.253,4,"(0.6, 4.2)",0.943,5,"(0.5, 4.5)",0.64,6,"(0.4, 4.8)",0.361,7,"(0.3, 5.1)",0.224,8,"(0.2, 5.4)",0.412,9,"(0.1, 5.7)",0.7
C,E,A,"[0.2, 3.9]","[-67, -64, -64, -70, -76, -77]","{0.632: [0.763, 0.099, 0.169, 0.054, 0.084, 0.027]}","{0.604: [0.029, 0.455, 0.045, 0.4, 0.169, 0.453]}","{0.171: [0.043, 0.015, 0.229, 0.129, 0.226, 0.222]}",3,"(0.7, 3.9)",0.5,0,"(1.0, 3.0)",1.204,1,"(0.9, 3.3)",0.922,2,"(0.8, 3.6)",0.671,3,"(0.7, 3.9)",0.5,4,"(0.6, 4.2)",0.5,5,"(0.5, 4.5)",0.671,6,"(0.4, 4.8)",0.922,7,"(0.3, 5.1)",1.204,8,"(0.2, 5.4)",1.5,9,"(0.1, 5.7)",1.803
D,B,E,"[5.5, 3]","[-64, -62, -63, -73, -76, -84]","{0.159: [0.158, 0.151, 0.212, 0.087, 0.174, 0.167]}","{0.221: [0.256, 0.088, 0.113, 0.141, 0.169, 0.292]}","{0.759: [0.072, 0.409, 0.06, 0.46, 0.169, 0.585]}",0,"(5.0, 3.0)",0.5,0,"(5.0, 3.0)",0.5,1,"(4.8, 3.0)",0.7,2,"(4.6, 3.0)",0.9,3,"(4.4, 3.0)",1.1,4,"(4.2, 3.0)",1.3,5,"(4.0, 3.0)",1.5,6,"(3.8, 3.0)",1.7,7,"(3.6, 3.0)",1.9,8,"(3.4, 3.0)",2.1,9,"(3.2, 3.0)",2.3
C,A,E,"[1.05, 3.6]","[-49, -53, -55, -68, -76, -81]","{0.251: [0.289, 0.254, 0.286, 0.081, 0.084, 0.08]}","{0.38: [0.3, 0.185, 0.337, 0.097, 0.226, 0.286]}","{0.596: [0.29, 0.205, 0.179, 0.36, 0.169, 0.528]}",0,"(1.0, 3.0)",0.602,0,"(1.0, 3.0)",0.602,1,"(1.2, 3.0)",0.618,2,"(1.4, 3.0)",0.695,3,"(1.6, 3.0)",0.814,4,"(1.8, 3.0)",0.96,5,"(2.0, 3.0)",1.124,6,"(2.2, 3.0)",1.297,7,"(2.4, 3.0)",1.477,8,"(2.6, 3.0)",1.662,9,"(2.8, 3.0)",1.85
C,A,E,"[1.8, 3.2]","[-54, -59, -64, -64, -69, -72]","{0.284: [0.421, 0.169, 0.169, 0.135, 0.169, 0.04]}","{0.146: [0.229, 0.092, 0.229, 0.032, 0.113, 0.143]}","{0.375: [0.217, 0.341, 0.045, 0.28, 0.062, 0.358]}",4,"(1.8, 3.0)",0.2,0,"(1.0, 3.0)",0.825,1,"(1.2, 3.0)",0.632,2,"(1.4, 3.0)",0.447,3,"(1.6, 3.0)",0.283,4,"(1.8, 3.0)",0.2,5,"(2.0, 3.0)",0.283,6,"(2.2, 3.0)",0.447,7,"(2.4, 3.0)",0.632,8,"(2.6, 3.0)",0.825,9,"(2.8, 3.0)",1.02
D,B,E,"[3.4, 3]","[-32, -55, -58, -66, -72, -76]","{0.49: [0.579, 0.247, 0.115, 0.175, 0.217, 0.056]}","{0.505: [0.628, 0.191, 0.183, 0.031, 0.108, 0.169]}","{0.669: [0.536, 0.25, 0.134, 0.32, 0.108, 0.434]}",8,"(3.4, 3.0)",0.0,0,"(5.0, 3.0)",1.6,1,"(4.8, 3.0)",1.4,2,"(4.6, 3.0)",1.2,3,"(4.4, 3.0)",1.0,4,"(4.2, 3.0)",0.8,5,"(4.0, 3.0)",0.6,6,"(3.8, 3.0)",0.4,7,"(3.6, 3.0)",0.2,8,"(3.4, 3.0)",0.0,9,"(3.2, 3.0)",0.2
A,E,C,"[0.4, 1.7]","[-49, -65, -68, -71, -79, -98]","{0.528: [0.3, 0.0, 0.181, 0.145, 0.274, 0.556]}","{1.255: [0.29, 0.477, 0.015, 0.42, 0.215, 0.849]}","{0.203: [0.289, 0.085, 0.117, 0.041, 0.048, 0.307]}",5,"(0.5, 1.5)",0.224,0,"(1.0, 3.0)",1.432,1,"(0.9, 2.7)",1.118,2,"(0.8, 2.4)",0.806,3,"(0.7, 2.1)",0.5,4,"(0.6, 1.8)",0.224,5,"(0.5, 1.5)",0.224,6,"(0.4, 1.2)",0.5,7,"(0.3, 0.9)",0.806,8,"(0.2, 0.6)",1.118,9,"(0.1, 0.3)",1.432
